osm_id,is_sidepath_estimation
26087634,true
4966480,true
25661411,true
24668164,true
25732085,false
25661149,false
26281085,true
26176008,true
27006368,true
24643598,false
26161819,true
26142591,false
23369880,true
4723262,true
14491565,true
24359045,true
24152039,false
26240860,true
26418913,true
24387302,true
24518458,true
23409957,true
12495435,true
24906609,true
4703788,true
24144975,false
25440132,true
24492511,true
23087725,true
5025820,true
23206532,true
23038287,false
22835979,false
24032488,true
23066445,true
26626015,true
24666560,false
23422563,true
22956531,true
26772256,true
26322470,true
26649433,true
4621156,true
23282878,true
23080217,true
15221249,true
4914026,true
8080582,true
26381895,true
23093971,true
5891484,true
19796466,true
23462601,true
26268854,true
24293691,false
23243655,false
26947313,false
23387213,true
26647596,true
25737007,true
25708376,true
26772204,true
23175674,true
24246751,true
26142916,true
23966255,true
25192988,true
25776483,true
23424482,true
25661394,true
23438360,true
25701213,true
26083849,true
26504524,false
26958267,true
8772534,true
24876724,true
23549423,true
25260485,false
26837810,true
26525967,true
23547066,false
10224940,true
26321318,true
26238795,true
26571794,true
24486875,true
24574544,true
25493478,true
8771044,true
25440148,true
25016101,true
24433171,true
23943780,true
25629001,true
7726228,false
26735051,false
26550964,true
26280592,true
23409959,true
23544909,true
19049228,true
15996873,true
25608991,true
13440525,true
23030123,true
23651177,true
23988144,true
23481697,true
5219348,true
23105220,true
26337416,true
26782302,true
24002408,true
11009179,true
26328692,true
25667576,true
24218184,true
23965429,true
22983168,false
25523562,true
13862510,true
26723896,false
24979581,false
24220403,false
6436508,true
5891480,true
26769668,true
26331708,true
4953627,true
26374275,true
24250379,true
25687360,true
23438368,true
25648397,false
24834605,true
23451020,true
24697045,false
23204550,true
4391550,true
4679360,false
25495422,true
24316667,true
26777393,true
26524258,true
26625798,true
24854067,true
24378835,true
21096665,true
24865699,true
24906619,true
23851987,true
24283621,true
8772341,true
25919122,false
24932258,true
23190967,true
24666559,true
24388989,true
24044557,true
26573519,true
8771136,true
24166364,true
24861798,true
23291264,true
26267569,true
24145053,true
23369888,true
23278549,true
25510331,true
26689669,true
13978547,true
26289680,true
26337755,true
26313112,true
24650345,true
26152311,true
8772113,true
24703844,true
9701969,false
21852047,true
26692558,false
24304182,true
26311914,true
25147104,true
25607248,true
23369887,true
16847684,true
26266884,true
22973535,true
26355237,true
24359034,true
26087021,true
25468567,true
23722557,true
24330108,true
26825936,true
23343242,true
25511118,true
8772613,true
23609074,false
25532248,true
22888471,true
26669949,true
26949039,false
26494862,true
25615994,false
24906608,true
10749251,true
24996330,true
4609192,false
26336281,true
23698703,true
11663511,true
25976563,true
25927806,true
24409732,true
23198191,true
26550767,false
4805424,true
26311666,true
16850152,true
26494491,true
22762083,false
4954623,true
10275778,true
24354717,true
25514692,true
23498071,true
25528864,true
25508032,true
19510378,true
25712629,false
24359321,true
23540892,true
23945755,true
23698702,true
24908985,true
8058915,true
26268861,true
26747408,true
26085763,true
24798751,true
26525287,true
26796543,true
23291282,true
23635780,true
25322046,true
23080216,true
24653429,true
26819581,true
24872680,true
24731977,true
25799184,true
22911617,false
24427910,true
24386785,true
26324544,false
25718890,true
24427957,true
25667582,true
23945254,true
26327215,true
8115564,true
5444189,true
26690144,true
24446729,true
25197145,true
10425830,true
25799870,false
5120663,true
25201906,true
24774870,false
13460410,true
25733999,true
24767114,true
23129815,true
25977719,true
13375426,true
16343846,true
10552201,true
22720260,true
5383066,true
24286640,true
25604707,true
26799311,true
25745030,true
25493442,true
23439335,true
24304174,true
26820038,true
25016102,true
23116753,true
8771722,true
25449511,true
23498070,true
24358713,true
25919102,true
24865294,true
24540589,true
26797985,true
23557841,true
24660357,true
4959206,true
23083599,true
24932253,true
23053401,true
26564086,true
24038747,true
4744608,true
24355480,true
25661553,true
24897663,true
24148226,true
24661226,true
24038697,true
23198622,true
24394341,true
25475262,true
22772813,true
8067819,true
16238234,true
26489814,false
26375609,true
24378881,true
24375945,true
25660845,true
25629396,true
24736343,true
24405918,true
23240591,true
4960754,false
25023028,true
23005938,true
25970142,true
23621331,true
22962085,true
5012149,true
26121532,false
23154842,true
26482224,false
26843305,true
23438342,true
19514461,true
23125164,true
24422142,true
26269161,true
24152053,true
8090869,true
25325961,true
25214882,true
25798550,true
26168908,true
24466505,true
24305951,true
23240584,true
25043132,true
24911065,false
24903135,true
26311743,true
23240590,true
4575445,true
23651174,true
23548586,true
8772034,false
6062652,true
26000399,true
7974450,true
12861958,true
24376458,true
23193209,true
25970559,true
23200655,true
26840041,true
4623739,true
27002746,true
24306905,true
25239529,true
23230852,true
26654675,true
4621157,true
24395893,true
27000860,false
25291124,true
24177440,true
25798435,true
22720261,false
19405255,true
25663379,true
8609694,true
24865702,true
26330579,true
24916915,true
24847358,true
24050029,true
24260456,true
25377731,true
24359442,true
26995802,false
25276691,true
23278559,true
25624329,true
24341071,true
4395594,true
26366576,true
26187535,true
23068011,true
23080521,true
24034000,true
5653462,false
25275294,true
10656237,true
25370809,true
26263805,true
23966722,true
8771608,true
24389057,true
24375886,true
19796388,true
9064350,true
4792440,true
5013178,true
25731622,true
24777333,true
13991037,true
23985120,true
5004522,true
4522176,true
26331704,true
26292004,false
23841256,true
23897552,true
22767326,false
25095527,false
24318557,true
22701046,true
26394519,true
24444584,true
26175742,false
25976231,true
26304233,true
26175752,true
4622040,true
25838932,true
23077999,false
24469213,true
24354890,true
23086058,true
24667893,true
23222692,true
24660831,true
25970341,true
25700862,true
26688622,true
22746140,true
24056637,true
23547068,false
26366091,true
19636914,true
15465842,true
23387217,true
24431749,true
24038392,true
26301841,true
23851945,true
25838931,true
24286412,true
14097373,true
25708075,true
8771149,false
24434311,true
8772359,true
25772744,true
23438358,true
26799629,true
24013035,true
10656245,true
24387016,true
24028903,true
25544785,true
25950494,true
25798864,true
25279850,true
24014655,true
24017889,true
25494788,true
26175728,true
24293693,true
24293819,true
26953476,true
23874495,true
24387102,true
26482223,true
23387395,true
24151948,true
24663820,true
4420987,true
23037174,true
7830702,true
14428545,true
24386738,true
24854089,true
24320383,true
26999612,true
4792302,false
26289778,true
24422330,true
8771026,false
8772668,true
24067149,true
25495123,true
25897033,true
4971032,true
26205452,true
24422923,true
24597203,true
26459297,true
23086060,true
26504520,true
25837869,true
24482293,true
24377882,true
24306901,true
26771993,true
25772792,true
25493433,true
24974954,true
23235427,true
24667787,true
25196925,true
6001069,true
24205376,false
26143469,true
24694604,true
26360526,true
4521216,true
4577552,true
26633153,true
23966705,true
24916918,true
24856886,true
26304302,true
4972494,true
14117135,true
25412881,true
26364621,true
4955339,true
26947322,true
24667474,true
24865708,false
25592065,true
25802249,true
24212612,true
23103627,true
26268875,true
25188264,true
24663577,true
25306998,true
24379675,true
24341059,true
8158560,false
24213749,true
23964733,true
23635769,true
25861554,true
25974574,true
25529172,false
26473446,true
24034002,false
23739135,true
24465891,true
23943941,true
24957947,true
26691675,true
26160350,true
16623691,true
10261925,false
25493202,true
16756595,true
6191320,true
23090636,true
23105736,true
4920363,true
4622082,false
25197154,true
25763921,true
24540928,true
5086363,true
23080219,true
19501236,true
24802763,true
26782311,true
26239878,true
23282829,true
22973102,true
25910758,true
24324630,true
8771995,true
4740782,true
25798840,true
24893031,true
13056999,true
24451698,true
25219918,true
19064224,true
26087141,true
24433187,true
25660189,true
24799715,true
23895520,true
26167189,true
10709835,false
4610599,false
24975319,true
24428123,true
23485181,true
23994725,true
23698711,true
19508629,true
8771769,true
26688520,true
24856889,true
26253338,true
24872676,true
24424721,true
25673585,false
23548828,true
5993659,true
14000028,true
26709016,true
25958769,true
4924948,true
17503768,true
23541054,true
9779443,true
26262476,true
23105560,true
26143130,true
24957945,true
23210345,true
23101750,true
23080494,true
24433148,true
24738668,true
8793638,true
26142887,true
8090392,false
25375669,true
24327017,true
7974686,true
23381225,true
24220081,true
26121310,true
22947176,true
24235746,true
26949165,true
8772248,true
25196960,true
11344525,false
21724347,true
25496494,false
25142549,true
24540446,true
4949577,true
26489584,true
26166935,true
23312875,true
24892766,true
24386696,true
25521703,true
24378772,true
10360372,true
26967445,true
23840979,true
24378709,true
26769877,true
12495652,true
24466960,true
26784706,true
23438343,false
24397731,true
27012476,true
26403216,true
23557840,true
10656236,true
25192973,false
24778584,false
23125181,true
23080524,true
26710214,true
25491740,true
24341596,true
24341069,true
25919676,true
24163622,true
25381767,true
24324658,true
24434361,true
10312681,true
26482227,false
26516783,true
25737011,true
25812167,true
26626060,true
25803073,true
15221250,true
26710022,true
23965299,true
4955271,false
24289157,true
24314363,true
4794993,true
25837952,true
23549432,true
23433922,true
22808388,true
25406590,true
26419208,true
24897959,true
23993758,true
23089773,false
24349588,true
16852059,true
25147508,true
26460612,true
24286718,true
24202803,true
24692374,false
16311802,true
25384635,true
24029326,true
8771047,true
24144961,true
25468581,true
26071947,true
23424438,true
8771636,false
12082669,true
25944448,true
24854109,true
24028078,true
14097368,true
24287766,false
23429727,true
26496944,true
25799814,true
24376101,true
26631818,true
25803932,true
23463725,true
5733136,true
21642466,true
14097377,true
25482930,true
19367784,true
23651736,true
24553927,true
8090394,false
24896943,true
22791262,true
25834465,true
26371753,true
24555075,true
22980852,false
13440532,true
25664394,true
25687619,true
24250377,true
26772622,true
24354074,true
24466178,true
26484380,true
14097374,true
23054525,true
23387216,true
19804129,true
24915730,false
25836318,true
23210354,true
4603412,true
25510692,true
25655045,false
24326994,true
23651738,true
25660593,true
26546944,true
23078671,true
24288308,true
23053262,true
7366446,true
26289313,true
26681152,true
24916973,true
25266162,true
26927547,true
23722336,true
25701455,true
26304253,true
24865641,false
24375742,true
23210353,true
15224001,true
25777681,false
24678006,true
24720358,true
25663831,true
25629395,true
24366043,true
24419817,true
23387223,true
24145272,false
8771301,true
25623148,true
13052582,true
23541075,true
23080221,true
24387298,true
24997206,true
5210960,true
25496533,true
24814049,false
4678636,true
24148041,false
25069790,true
25660882,true
17677517,true
25663187,true
8115576,true
26487161,true
22634392,true
24206042,true
23992091,true
24462326,true
25193072,true
23369879,false
14839971,true
8771487,true
25100481,true
24668413,true
26168767,false
25276694,true
24360433,true
26128282,true
24380522,true
24695358,true
14820181,true
24522970,false
25838280,true
25192986,false
24969076,true
26496184,true
24032029,true
4864928,true
25567496,true
24496635,true
23759965,true
26364817,false
26564085,true
25325475,true
24032438,true
25662111,true
26496947,true
5021519,false
25503921,true
23150892,true
19392505,true
24378671,true
10611042,false
25495910,true
26690666,true
24751627,true
8771174,false
4581827,true
4604256,true
24934945,true
25735416,true
23122940,true
25325966,true
19508609,true
24934949,true
23439334,true
19514469,true
6005788,true
24152013,true
24165706,true
26769878,true
5891452,true
16850150,true
22112282,true
22954318,true
23087713,true
26608610,true
26608611,true
23755687,true
4954308,false
23424635,true
23651185,true
24767900,true
7940461,true
26996343,true
22689569,true
26959249,true
5210943,false
23030018,true
25731802,true
25661408,false
25274905,true
25043205,true
24014652,true
25658959,true
26714160,false
25598458,false
23266693,true
15221251,true
19049204,true
17677514,true
4959472,true
23987661,false
25101015,true
26710588,true
22910104,true
25640024,true
23247176,true
4808285,true
24369273,true
20006946,true
25974046,true
24220032,true
6620303,true
23547067,true
23389047,true
24145410,true
24865284,true
25283271,true
8609758,true
8607419,true
24433364,true
24162193,true
13440533,true
25846769,true
25368929,true
26356725,false
23089765,true
26083820,true
26072861,true
25333568,true
5938558,true
25944405,true
24433885,true
25571801,true
8772570,true
8609774,false
26381867,true
22875646,true
24038383,true
23222704,true
19508586,true
23943491,true
26837829,true
24431980,true
23316964,true
26768776,true
24360436,true
25494763,true
24660361,false
24486898,true
14371056,false
24660349,true
25403149,true
24902357,true
26169136,true
12115865,false
4827771,true
23372354,true
26680227,true
24365483,true
25799162,true
25450019,true
24217134,true
26072855,true
16049433,true
24219902,true
26689649,true
26499565,true
26835203,true
23438969,true
23945761,true
19636915,true
24327314,true
24393926,true
23926920,true
23092742,false
23682497,true
22983167,true
10313063,true
25789568,true
25823646,true
26798225,true
24468830,false
24354171,true
22746110,true
8771389,true
26495884,true
4676001,true
26929072,true
24468538,false
5003464,false
25406571,true
22811235,true
23230845,true
23161079,true
24478360,true
24553385,true
19508592,false
9578624,true
26798143,false
23541758,true
24921390,true
25659683,true
24419699,true
26632181,true
22756343,true
4795167,true
24361105,false
25927858,true
26427039,true
25739144,true
9701874,true
25403169,true
26658236,true
8587899,true
25850593,true
24038537,true
26771996,true
4442493,true
24409726,true
25016543,true
23439333,true
4819468,true
24996551,true
26647591,true
16706065,true
26311581,true
25291134,true
23892462,true
26516782,true
25835699,false
5028247,true
24358695,true
26301554,true
26175738,true
24540595,true
24365974,true
26835198,true
26740226,true
26570843,true
23680088,true
23548397,true
24449155,true
26009397,true
26190122,true
26394520,true
8609776,true
22112283,false
24444207,true
23303797,true
17513673,true
10710970,true
26740262,true
25450169,true
25142484,true
23429728,false
26652474,true
24329947,true
7369561,true
23424636,true
26932069,true
25648617,true
23754694,true
24378872,true
25100979,true
24330110,false
24289891,true
26426010,true
25762623,true
24365977,true
26798135,false
24034008,false
24350006,true
23945256,true
10416385,true
9888517,true
24853687,true
24394411,true
23429731,true
8114606,true
25648031,true
26516768,true
5653463,true
25732715,true
24367339,true
25969258,false
5444164,true
26495886,true
8044127,true
22294245,true
24339681,true
5044182,true
4693048,true
24026669,true
23129823,true
13984993,true
26336394,true
23490690,true
26688180,false
25571812,false
25067799,true
23756109,false
23277648,false
25624020,true
14379834,true
26782887,true
26770443,true
26083785,true
24148554,true
26083355,true
24355443,true
25439642,true
14146636,false
25442306,true
25048236,true
26747413,false
26690044,true
22810731,true
24376254,true
4988095,true
26000704,false
24251140,true
22277350,false
25057427,true
23125162,true
15806861,true
26501447,true
24381342,true
25209302,true
26306269,true
23370032,true
5054596,true
24658261,true
25700853,true
25016540,true
25350176,true
22929303,true
23759971,true
5034998,true
25058456,false
26782296,true
22954211,true
10565729,true
24032086,false
23446603,true
4586876,true
25393653,false
22876753,true
26784619,true
23438892,true
26240729,true
20964245,true
19514464,true
24848117,true
26461107,true
12248424,true
8609735,false
24465707,false
25990695,true
25453679,false
23088438,false
26395042,true
24376424,true
25403168,true
25291138,true
23382144,true
23841739,true
25403074,true
26692547,true
4802857,true
23635781,true
23987070,true
23754695,true
24917494,true
9768074,true
5134297,true
25322049,true
23892459,true
23651184,true
23198696,true
24367605,true
26427041,false
24663680,true
23206965,true
15238486,true
25521701,true
26546961,true
4792243,true
19514483,true
23243428,true
24910400,true
24439192,true
24320382,true
26253340,true
25863016,true
24444198,true
25592052,true
23438907,true
26723921,true
4492365,false
24508818,true
23001629,true
26190128,true
25708142,true
24284401,true
25101542,true
25102058,true
23840106,true
23198492,true
20107228,false
24353922,true
19796506,true
24031844,true
24748248,false
24359628,true
25291128,true
23429729,true
26768549,true
13440528,true
13853634,true
7974453,true
26495296,false
23198510,true
10203585,true
26770446,true
24033999,true
24805199,true
24554185,true
4582180,true
8771732,true
25850578,false
23161264,true
4791907,false
4960878,true
4397184,false
24482669,true
26485637,true
26425324,true
24409669,true
23993967,true
25701296,true
11794803,true
26375847,true
24439950,true
24267743,true
8771363,true
23422222,true
25530344,true
8149844,false
25721121,true
25911928,true
26190118,true
26770638,true
25663083,true
22756332,true
5134253,true
24409676,true
23545620,true
19514463,true
25912569,true
22701050,true
24387015,true
24144949,true
23756110,false
24466959,true
25659072,true
26364624,true
24260457,true
15995989,true
24038454,true
19508634,true
25442351,true
5200241,true
23204731,true
23291267,true
26967458,true
23087661,true
26799325,true
26084078,true
14131723,true
25093735,true
24321498,true
8590251,false
26525069,true
23161967,true
25743481,true
25708080,true
23045106,true
24288733,true
23124573,true
25493381,true
22946996,true
24470900,false
25368536,true
4685848,false
6220639,true
24359068,true
25325958,true
26128467,true
24219985,true
17383994,true
4864917,true
26772257,true
26927545,true
26438648,false
24151957,true
26418832,true
24364473,true
25579229,true
23276461,true
24237606,true
13991043,true
26364611,true
25836245,false
24152046,true
23557836,false
26424335,true
24354649,true
23319277,false
10547735,false
23440434,true
23945519,true
23381334,true
25661554,true
24917059,true
23987228,true
26150332,true
4706412,true
23091766,true
23438350,true
25567710,true
24288879,true
24029571,true
22112306,true
25111769,true
12861562,true
25660550,true
26239876,true
19510385,true
8093059,true
25919266,true
26500522,false
25327098,true
24386708,true
24865644,false
8090871,true
26766282,true
24897899,true
24359080,true
26932039,true
26655250,true
26777533,true
26289200,true
26796447,true
25301531,true
26739892,true
26796465,true
23446366,true
25661010,true
25861150,true
8089857,true
23343243,true
24996552,false
22769003,false
23651178,true
23481713,true
23360401,true
25587658,true
24914932,true
25832825,true
10879139,true
25276688,true
6620264,true
24318516,true
24902321,true
24359654,true
5088137,false
22974267,true
26505914,true
8879348,true
26304249,true
24516486,true
8771827,true
8086380,true
26332836,true
4966916,true
25722360,false
24654336,true
23047043,false
23257538,true
23126650,true
24799714,true
5032443,true
24773243,true
26709013,true
26360435,true
24220408,true
24914942,true
26332812,true
24148055,true
5122563,true
25970333,true
24526535,true
8772270,true
24427880,true
24508819,true
6925729,true
7974442,true
23353728,true
25691504,true
23899048,true
23180831,true
24449890,true
24667803,true
24397624,true
9610539,false
14455150,true
24667229,true
25610831,true
8609749,true
23967027,true
24314621,true
26280382,true
4624309,true
23548659,true
25521113,true
23206802,true
24165702,true
26175549,true
25910938,true
25521204,true
20006947,true
11772100,true
24696824,true
24810959,true
25587709,true
23852035,true
26769870,true
24166363,true
25666974,true
26459296,true
11210773,true
25439713,true
22325075,true
24496672,true
23240586,true
6191344,true
24296275,true
25404961,true
25382137,true
4632452,true
23105219,true
23080424,true
23204730,true
25779940,true
24444202,true
22769004,false
4624581,true
23758042,true
24202805,true
4638422,true
23371006,true
26691722,false
26947143,true
23067933,true
23948269,false
23943489,false
24286417,true
4959100,true
24934953,true
26485278,false
25201720,true
22769098,false
26166231,true
24283610,true
6183488,true
26180635,true
24026617,true
8025421,true
25868272,false
24436799,true
23017188,true
22772786,true
24255041,true
25913626,true
10552191,true
25660700,true
24032081,true
23199092,true
24544929,true
23093286,false
24446631,false
24010624,true
25067746,true
25521707,true
22955674,true
23549933,true
26835293,true
26056349,true
26668373,true
23198023,true
25837953,true
25716853,true
22700017,true
24340099,true
4987793,true
25549243,true
25717676,true
5218716,true
24387307,true
16850147,true
23087720,true
25667602,true
22325948,true
8772179,true
21848458,false
25661026,true
25468607,true
19405252,true
25661529,true
23919899,true
25919908,true
25777564,true
19367773,true
24166368,true
23438899,true
25610436,true
24958586,true
24906611,false
4863740,true
24660360,true
26799595,true
24162145,true
23753356,true
25627431,true
24404820,true
26498840,true
23087722,true
24149838,true
25385705,true
25406568,true
23448757,true
24296315,true
9920067,true
24314018,true
25789033,true
23634382,false
23124492,true
16852065,true
13853649,true
25272374,true
4853672,true
24300833,false
25708119,true
26123669,false
12861254,true
25764160,true
25799833,true
25575366,true
24434339,true
23125172,true
23116760,false
24145363,false
25609442,true
25368975,true
24423384,true
25698172,true
24261002,true
25058801,true
19508617,true
23161828,true
22824483,true
24319709,true
25218844,true
24213966,true
24034015,true
25009332,true
25510768,true
25493351,true
22888473,false
22767528,true
13782055,true
26721844,false
26819632,true
26280112,true
25669250,true
24289517,false
10551962,true
24353938,true
23438970,true
4988092,true
17513680,true
24354341,true
26768782,true
26322033,false
25718246,false
23969765,true
23206541,true
4403667,true
24444213,true
4623296,true
24341300,true
25800960,true
23264997,true
26321331,true
24246749,false
25660920,true
10049089,true
24341074,true
25628994,true
21375407,false
25439809,true
24549848,true
25654725,true
24705259,true
6573837,true
26142688,false
26328675,true
23372319,true
25566448,true
4795182,true
23319308,true
24883707,true
25769478,false
25627169,true
25667587,true
16850154,true
13038728,true
22797042,false
23633454,true
26972026,false
26083752,true
26839832,true
14666979,true
25927805,true
25520623,true
24389032,true
24378660,true
25325960,true
25529170,true
24526103,true
23555902,false
25969304,true
26419102,true
23319227,true
14557070,true
24346768,false
4622534,true
23984655,true
25568726,true
26967447,false
8772638,true
5203842,true
26698814,true
22962029,true
26001308,true
4748287,true
26740233,true
26006308,true
26808132,true
26690324,true
24381042,false
25112563,false
22980942,true
26752508,true
25450057,false
23969698,true
23080222,true
24212608,true
26473721,true
23064792,true
22491303,false
26835213,true
25377721,true
23853336,true
4577498,true
24021393,true
26473726,true
24387058,true
25493360,true
26769502,false
23545617,true
8771988,false
26995675,false
26620712,true
25309093,true
24341062,true
24220027,true
24865640,false
24014930,true
5064262,true
23547414,true
26355242,true
26777543,false
25717211,true
26286537,true
25838283,true
24409679,true
24692971,false
25060353,true
25142429,true
5352208,true
25621932,true
24237624,true
24500002,true
23651741,true
10780516,true
25218560,true
24666573,false
25495356,true
24406633,true
24425684,true
24365490,true
24222298,true
8772516,true
24422027,false
24643646,true
4565463,true
24290599,false
23087721,true
24369040,true
23786089,true
25521595,true
25071928,true
26691501,true
25623168,true
24395892,true
25661966,true
24434324,true
22277339,true
24878906,true
23895870,true
26710019,true
26289692,true
23446560,true
24293822,true
23999010,true
24736591,true
26668446,true
11234722,true
24380327,true
24365585,true
24145090,true
13768423,false
12320138,true
24660350,true
23312872,false
8771058,true
23065067,true
23966806,true
24359459,true
22112274,true
26691648,true
26691539,true
23389046,true
23851954,true
19406613,true
24409782,true
26112782,true
24214634,true
10125089,false
16049439,true
24540871,true
24148175,true
24660351,true
8771054,true
24381545,true
23257537,true
12517735,true
26768780,false
23122939,true
10313209,true
24422400,true
26190609,false
8772288,false
